"order_year","product_key","product_name","brand","subcategory","category","number_of_goods_sold","revenue_of_goods","profit","profit_margin"
2020,347,Fabrikam Laptop14.1 M4100 White,Fabrikam,Laptops,Computers,10,5860.00,3165.20,0.540136
2020,1423,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Touch Screen Phones,Cell phones,31,5859.00,3164.79,0.540158
2020,86,NT Wireless Bluetooth Stereo Headphones M402 Black,Northwind Traders,Bluetooth Headphones,Audio,58,5799.42,3132.58,0.540154
2020,63,WWI 2GB Spy Video Recorder Pen M300 Blue,Wide World Importers,Recording Pen,Audio,32,5792.00,3128.32,0.540110
2020,1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Smart phones & PDAs,Cell phones,20,5760.00,3111.20,0.540138
2020,1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Smart phones & PDAs,Cell phones,25,5750.00,3105.75,0.540130
2020,340,Fabrikam Laptop17 M7000 Black,Fabrikam,Laptops,Computers,7,5733.00,3096.59,0.540134
2020,1648,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Movie DVD,"Music, Movies and Audio Books",52,5719.48,2803.32,0.490135
2020,1422,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Touch Screen Phones,Cell phones,19,5719.00,3089.02,0.540132
2020,144,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Televisions,TV and Video,19,5699.81,2793.95,0.490183
2020,222,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Home Theater System,TV and Video,10,5690.00,3073.40,0.540140
2020,1085,"Contoso SLR Camera 35"" X358 Grey",Contoso,Digital SLR Cameras,Cameras and camcorders,10,5680.00,3798.10,0.668679
2020,1097,"Contoso SLR Camera 35"" X358 Pink",Contoso,Digital SLR Cameras,Cameras and camcorders,10,5680.00,3798.10,0.668679
2020,2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Water Heaters,Home Appliances,22,5665.00,2776.84,0.490174
2020,2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Water Heaters,Home Appliances,22,5665.00,2776.84,0.490174
2020,1064,A. Datum SLR Camera X140 Pink,A. Datum,Digital SLR Cameras,Cameras and camcorders,9,5643.00,3773.34,0.668676
2020,698,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,"Printers, Scanners & Fax",Computers,30,5640.00,3046.50,0.540159
2020,1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,Smart phones & PDAs,Cell phones,21,5628.00,3039.96,0.540149
2020,1216,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam,Camcorders,Cameras and camcorders,9,5580.00,3013.92,0.540129
2020,519,WWI LCD22 M2002 Black,Wide World Importers,Monitors,Computers,9,5571.00,3725.19,0.668675
2020,236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Home Theater System,TV and Video,5,5545.00,3707.85,0.668683
2020,545,Proseware Screen 125in X1609 Black,Proseware,Projectors & Screens,Computers,12,5508.00,3683.04,0.668671
2020,557,Proseware Screen 125in X1609 White,Proseware,Projectors & Screens,Computers,12,5508.00,3683.04,0.668671
2020,1472,The Phone Company Smart phones 4 GB of Memory M300 Black,The Phone Company,Smart phones & PDAs,Cell phones,23,5497.00,2969.07,0.540125
2020,107,WWI Stereo Bluetooth Headphones New Generation M370 White,Wide World Importers,Bluetooth Headphones,Audio,41,5452.59,2945.03,0.540115
2020,317,SV Car Video TFT7 M7002 Silver,Southridge Video,Car Video,TV and Video,17,5423.00,2658.12,0.490156
2020,1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Touch Screen Phones,Cell phones,21,5418.00,2926.35,0.540116
2020,2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Water Heaters,Home Appliances,21,5407.50,2650.62,0.490174
2020,1518,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Smart phones & PDAs,Cell phones,18,5400.00,2916.72,0.540133
2020,92,NT Wireless Transmitter and Bluetooth Headphones M150 Red,Northwind Traders,Bluetooth Headphones,Audio,36,5399.64,3610.80,0.668711
2020,1898,Fabrikam Refrigerator 19CuFt M7600 White,Fabrikam,Refrigerators,Home Appliances,6,5394.00,2913.48,0.540133
2020,1294,Contoso Telephoto Conversion Lens X400 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,9,5355.00,3580.74,0.668672
2020,255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Home Theater System,TV and Video,6,5334.00,3566.76,0.668683
2020,1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,Camcorders,Cameras and camcorders,13,5330.00,2612.61,0.490170
2020,2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Microwaves,Home Appliances,8,5327.52,3562.40,0.668678
2020,384,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Laptops,Computers,7,5306.00,2865.94,0.540131
2020,1185,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",Fabrikam,Camcorders,Cameras and camcorders,6,5280.00,2851.92,0.540136
2020,1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Smart phones & PDAs,Cell phones,22,5258.00,2839.98,0.540125
2020,47,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Recording Pen,Audio,35,5248.25,2572.50,0.490163
2020,1141,"Fabrikam SLR Camera 35"" X358 Green",Fabrikam,Digital SLR Cameras,Cameras and camcorders,12,5234.40,3500.16,0.668684
2020,2141,Adventure Works Coffee Maker Auto 10C M100 Black,Adventure Works,Coffee Machines,Home Appliances,7,5221.93,2820.58,0.540141
2020,1570,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,Smart phones & PDAs,Cell phones,13,5174.00,3459.69,0.668668
2020,1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum,Digital Cameras,Cameras and camcorders,26,5148.00,2780.70,0.540151
2020,60,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Recording Pen,Audio,33,5148.00,2523.51,0.490192
2020,1606,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",32,5119.68,2765.44,0.540158
2020,143,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,Televisions,TV and Video,17,5099.83,2499.85,0.490183
2020,116,"Adventure Works 20"" CRT TV E15 Silver",Adventure Works,Televisions,TV and Video,30,5099.70,2499.60,0.490146
2020,1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,Digital Cameras,Cameras and camcorders,19,5092.00,3404.99,0.668694
2020,1567,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,Smart phones & PDAs,Cell phones,13,5057.00,3381.56,0.668688
2020,122,"Adventure Works 19"" Portable LCD HDTV M110 Silver",Adventure Works,Televisions,TV and Video,18,5039.82,2722.14,0.540126
2020,1108,Fabrikam SLR Camera X146 Black,Fabrikam,Digital SLR Cameras,Cameras and camcorders,8,5032.00,3364.80,0.668680
2020,619,WWI Screen 106in M1609 Black,Wide World Importers,Projectors & Screens,Computers,20,5020.00,2711.40,0.540119
2020,1052,A. Datum SLR Camera X137 Grey,A. Datum,Digital SLR Cameras,Cameras and camcorders,8,5016.00,3354.08,0.668676
2020,1091,"Contoso SLR Camera 35"" M358 Silver Grey",Contoso,Digital SLR Cameras,Cameras and camcorders,14,5012.00,2707.18,0.540139
2020,614,WWI Projector 720p DLP56 Black,Wide World Importers,Projectors & Screens,Computers,5,4995.00,2698.00,0.540140
2020,568,Proseware Projector 480p DLP12 Silver,Proseware,Projectors & Screens,Computers,10,4990.00,2446.00,0.490180
2020,2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Coffee Machines,Home Appliances,3,4950.00,3309.96,0.668678
2020,2176,Fabrikam Coffee Maker Super-Auto 12C X125 White,Fabrikam,Coffee Machines,Home Appliances,3,4950.00,3309.96,0.668678
2020,2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,Coffee Machines,Home Appliances,3,4950.00,3309.96,0.668678
2020,360,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Laptops,Computers,13,4940.00,2421.38,0.490157
2020,1429,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Touch Screen Phones,Cell phones,17,4913.00,2653.70,0.540138
2020,1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Touch Screen Phones,Cell phones,17,4913.00,2653.70,0.540138
2020,1745,MGS MechWarrior 4 Mach Packs X100,Tailspin Toys,Download Games,Games and Toys,45,4905.00,3280.05,0.668715
2020,1470,The Phone Company Smart phones without camera E100 Black,The Phone Company,Smart phones & PDAs,Cell phones,38,4902.00,2402.74,0.490155
2020,1203,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,Fabrikam,Camcorders,Cameras and camcorders,5,4900.00,3276.55,0.668683
2020,403,WWI Laptop15 M0150 Blue,Wide World Importers,Laptops,Computers,7,4893.00,2642.92,0.540143
2020,1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Smart phones & PDAs,Cell phones,18,4842.00,2615.40,0.540148
2020,603,Contoso Projector 480p M480 Silver,Contoso,Projectors & Screens,Computers,21,4809.00,2357.25,0.490174
2020,1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Smart phones & PDAs,Cell phones,21,4809.00,2597.49,0.540131
2020,1497,The Phone Company Smart phones Unlocked M300 White,The Phone Company,Smart phones & PDAs,Cell phones,18,4806.00,2595.96,0.540149
2020,26,Contoso 16GB Mp5 Player M1600 Green,Contoso,MP4&MP3,Audio,24,4797.60,2591.28,0.540120
2020,1880,Contoso Washer & Dryer 21in E210 Blue,Contoso,Washers & Dryers,Home Appliances,3,4797.00,2351.34,0.490168
2020,1551,The Phone Company PDA Palm 3.7 inch M830 Silver,The Phone Company,Smart phones & PDAs,Cell phones,16,4784.00,2584.00,0.540133
2020,951,A. Datum Consumer Digital Camera E100 Black,A. Datum,Digital Cameras,Cameras and camcorders,17,4777.00,2341.58,0.490177
2020,1534,The Phone Company PDA Palm 4.7 inch L850 Black,The Phone Company,Smart phones & PDAs,Cell phones,12,4776.00,3193.56,0.668668
2020,1480,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Smart phones & PDAs,Cell phones,37,4773.00,2339.51,0.490155
2020,250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Home Theater System,TV and Video,9,4761.00,2571.57,0.540132
2020,492,Adventure Works LCD22W M200 Black,Adventure Works,Monitors,Computers,7,4753.00,3178.21,0.668674
2020,522,WWI LCD20W M250 Black,Wide World Importers,Monitors,Computers,17,4743.00,2561.90,0.540143
2020,270,Contoso Home Theater System 5.1 Channel M1500 White,Contoso,Home Theater System,TV and Video,11,4719.00,2548.92,0.540139
2020,62,WWI 2GB Spy Video Recorder Pen M300 White,Wide World Importers,Recording Pen,Audio,26,4706.00,2541.76,0.540110
2020,1057,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum,Digital SLR Cameras,Cameras and camcorders,8,4704.00,3145.44,0.668673
2020,87,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Bluetooth Headphones,Audio,47,4699.53,2538.47,0.540154
2020,278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,Home Theater System,TV and Video,13,4680.00,2293.98,0.490166
2020,1024,A. Datum Bridge Digital Camera M300 Green,A. Datum,Digital Cameras,Cameras and camcorders,25,4672.50,2523.75,0.540128
2020,361,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Laptops,Computers,12,4668.00,2288.16,0.490179
2020,2019,Litware Microwave 1.5CuFt X110 White,Litware,Microwaves,Home Appliances,7,4661.58,3117.10,0.668678
2020,1090,Contoso SLR Camera M144 Silver Grey,Contoso,Digital SLR Cameras,Cameras and camcorders,14,4648.00,2510.48,0.540120
2020,2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,Water Heaters,Home Appliances,18,4635.00,2271.96,0.490174
2020,1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Touch Screen Phones,Cell phones,18,4608.00,2488.86,0.540117
2020,735,Proseware High Speed Laser M2000 Green,Proseware,"Printers, Scanners & Fax",Computers,22,4598.00,3074.50,0.668660
2020,581,Contoso Screen 125in M250 Black,Contoso,Projectors & Screens,Computers,10,4590.00,3069.20,0.668671
2020,628,WWI Screen 125in M1611 White,Wide World Importers,Projectors & Screens,Computers,10,4590.00,3069.20,0.668671
2020,1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Camcorders,Cameras and camcorders,7,4585.00,2476.53,0.540137
2020,367,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Laptops,Computers,14,4564.00,2237.20,0.490184
2020,1183,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,Fabrikam,Camcorders,Cameras and camcorders,3,4560.00,3049.17,0.668677
2020,1082,Contoso SLR Camera M143 Silver,Contoso,Digital SLR Cameras,Cameras and camcorders,15,4560.00,2463.00,0.540131
2020,175,SV 16xDVD M350 Black,Southridge Video,VCD & DVD,TV and Video,39,4559.10,2462.46,0.540119
2020,134,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Televisions,TV and Video,13,4549.35,2457.26,0.540134
2020,1081,"Contoso SLR Camera 35"" X358 Silver",Contoso,Digital SLR Cameras,Cameras and camcorders,8,4544.00,3038.48,0.668679
2020,1528,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Smart phones & PDAs,Cell phones,15,4530.00,3029.10,0.668675
2020,1544,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,The Phone Company,Smart phones & PDAs,Cell phones,19,4522.00,2442.45,0.540126
2020,97,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Bluetooth Headphones,Audio,67,4515.80,2213.68,0.490207
2020,1004,A. Datum All in One Digital Camera M200 Orange,A. Datum,Digital Cameras,Cameras and camcorders,24,4512.00,2437.20,0.540159
2020,1488,The Phone Company Smart phones Expert M400 Grey,The Phone Company,Smart phones & PDAs,Cell phones,15,4500.00,2430.60,0.540133
2020,88,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Bluetooth Headphones,Audio,30,4499.70,3009.00,0.668711
2020,1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,Digital Cameras,Cameras and camcorders,16,4496.00,2203.84,0.490177
2020,1007,A. Datum Consumer Digital Camera E100 Orange,A. Datum,Digital Cameras,Cameras and camcorders,16,4496.00,2203.84,0.490177
2020,965,A. Datum Consumer Digital Camera E100 Grey,A. Datum,Digital Cameras,Cameras and camcorders,16,4496.00,2203.84,0.490177
2020,640,WWI Screen 113in M1610 Silver,Wide World Importers,Projectors & Screens,Computers,15,4485.00,2999.10,0.668695
2020,1533,The Phone Company PDA Palm 3.7 inch M830 Black,The Phone Company,Smart phones & PDAs,Cell phones,15,4485.00,2422.50,0.540133
2020,2326,Litware Floor Lamp X1015 Silver,Litware,Lamps,Home Appliances,7,4451.93,2976.89,0.668674
2020,281,Contoso Home Theater System 7.1 Channel M1700 Brown,Contoso,Home Theater System,TV and Video,5,4445.00,2972.30,0.668683
2020,101,WWI Wireless Bluetooth Stereo Headphones M170 Pink,Wide World Importers,Bluetooth Headphones,Audio,37,4440.00,2398.34,0.540166
2020,1619,Contoso DVD Player M130 Grey,Contoso,Movie DVD,"Music, Movies and Audio Books",74,4439.26,2397.60,0.540090
2020,220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Home Theater System,TV and Video,4,4436.00,2966.28,0.668683
2020,1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Fabrikam,Camcorders,Cameras and camcorders,7,4431.00,2393.37,0.540142
2020,2085,Contoso Water Heater 7.2GPM X1800 White,Contoso,Water Heaters,Home Appliances,3,4425.00,2958.90,0.668677
2020,1525,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Smart phones & PDAs,Cell phones,11,4422.00,2956.91,0.668681
2020,2223,Adventure Works Floor Lamp M2150 Blue,Adventure Works,Lamps,Home Appliances,13,4407.00,2380.43,0.540147
2020,1424,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Touch Screen Phones,Cell phones,22,4400.00,2376.66,0.540150
2020,1071,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Digital SLR Cameras,Cameras and camcorders,13,4394.00,2373.41,0.540147
2020,1059,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Digital SLR Cameras,Cameras and camcorders,13,4394.00,2373.41,0.540147
2020,232,Litware Home Theater System 4.1 Channel M413 Brown,Litware,Home Theater System,TV and Video,8,4392.00,2372.24,0.540127
2020,1233,"Fabrikam Business Videographer 1/2"" 3mm M500 Blue",Fabrikam,Camcorders,Cameras and camcorders,5,4390.00,2371.20,0.540136
2020,1060,A. Datum SLR Camera X139 Gold,A. Datum,Digital SLR Cameras,Cameras and camcorders,7,4389.00,2934.82,0.668676
2020,555,Proseware Projector 480p LCD12 White,Proseware,Projectors & Screens,Computers,19,4351.00,2132.75,0.490174
2020,626,WWI Projector 480p LCD12 White,Wide World Importers,Projectors & Screens,Computers,19,4351.00,2132.75,0.490174
2020,1468,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Touch Screen Phones,Cell phones,23,4347.00,2348.07,0.540158
2020,1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,The Phone Company,Smart phones & PDAs,Cell phones,14,4340.00,2344.16,0.540129
2020,1547,The Phone Company PDA Handheld 3.5 inch M610 Silver,The Phone Company,Smart phones & PDAs,Cell phones,17,4335.00,2341.41,0.540117
2020,1136,Fabrikam SLR Camera X150 Orange,Fabrikam,Digital SLR Cameras,Cameras and camcorders,9,4324.50,2891.70,0.668678
2020,291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Home Theater System,TV and Video,12,4320.00,2117.52,0.490166
2020,1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Smart phones & PDAs,Cell phones,16,4304.00,2324.80,0.540148
2020,1186,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange",Fabrikam,Camcorders,Cameras and camcorders,5,4300.00,2322.60,0.540139
2020,1107,"Contoso SLR Camera 35"" M358 Orange",Contoso,Digital SLR Cameras,Cameras and camcorders,12,4296.00,2320.44,0.540139
2020,1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,Smart phones & PDAs,Cell phones,16,4288.00,2316.16,0.540149
2020,662,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,"Printers, Scanners & Fax",Computers,18,4248.00,2840.58,0.668686
2020,415,Proseware Laptop8.9 E089 White,Proseware,Laptops,Computers,13,4238.00,2077.40,0.490184
2020,354,Fabrikam Laptop12 M2001 Silver,Fabrikam,Laptops,Computers,11,4212.45,2064.81,0.490168
2020,376,Adventure Works Laptop12 M1201 Silver,Adventure Works,Laptops,Computers,11,4212.45,2064.81,0.490168
2020,398,WWI Laptop12 M0120 White,Wide World Importers,Laptops,Computers,11,4212.45,2064.81,0.490168
2020,98,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Bluetooth Headphones,Audio,35,4200.00,2268.70,0.540166
2020,141,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Televisions,TV and Video,14,4199.86,2058.70,0.490183
2020,119,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Televisions,TV and Video,35,4199.65,2058.70,0.490207
2020,369,Adventure Works Laptop15 M1501 White,Adventure Works,Laptops,Computers,6,4194.00,2265.36,0.540143
2020,589,Contoso Projector 720p M620 White,Contoso,Projectors & Screens,Computers,6,4194.00,2265.36,0.540143
2020,624,WWI Projector 720p LCD56 White,Wide World Importers,Projectors & Screens,Computers,6,4194.00,2265.36,0.540143
2020,208,Litware Home Theater System 4.1 Channel M410 Silver,Litware,Home Theater System,TV and Video,7,4193.00,2264.78,0.540133
2020,1235,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",Fabrikam,Camcorders,Cameras and camcorders,5,4190.00,2263.15,0.540131
2020,327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Car Video,TV and Video,15,4185.00,2051.40,0.490179
2020,608,Contoso Screen 100in E010 Silver,Contoso,Projectors & Screens,Computers,22,4180.00,2795.10,0.668684
2020,1061,"A. Datum SLR Camera 35"" X358 Gold",A. Datum,Digital SLR Cameras,Cameras and camcorders,7,4116.00,2752.26,0.668673
2020,719,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,"Printers, Scanners & Fax",Computers,18,4104.00,2744.28,0.668684
2020,188,SV 16xDVD M350 Silver,Southridge Video,VCD & DVD,TV and Video,35,4091.50,2209.90,0.540119
2020,978,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum,Digital Cameras,Cameras and camcorders,14,4060.00,2714.88,0.668689
2020,561,Proseware Screen 85in E1010 White,Proseware,Projectors & Screens,Computers,29,4031.00,1975.77,0.490143
2020,1545,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Smart phones & PDAs,Cell phones,15,4020.00,2171.40,0.540149
2020,1001,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum,Digital Cameras,Cameras and camcorders,20,4000.00,2674.80,0.668700
2020,1500,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Smart phones & PDAs,Cell phones,31,3999.00,1960.13,0.490155
2020,1201,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,Fabrikam,Camcorders,Cameras and camcorders,4,3996.00,2672.04,0.668678
2020,1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,Washers & Dryers,Home Appliances,4,3996.00,1958.72,0.490170
2020,219,Litware Home Theater System 7.1 Channel M710 Silver,Litware,Home Theater System,TV and Video,5,3995.00,2671.40,0.668685
2020,580,Contoso Projector 480p M481 Black,Contoso,Projectors & Screens,Computers,8,3992.00,1956.80,0.490180
2020,206,Litware Home Theater System 5.1 Channel M515 Black,Litware,Home Theater System,TV and Video,7,3983.00,2151.38,0.540140
2020,1878,Contoso Washer & Dryer 25.5in M255 Blue,Contoso,Washers & Dryers,Home Appliances,2,3978.00,2148.66,0.540135
2020,1883,Contoso Washer & Dryer 25.5in M255 Green,Contoso,Washers & Dryers,Home Appliances,2,3978.00,2148.66,0.540135
2020,1089,"Contoso SLR Camera 35"" X358 Silver Grey",Contoso,Digital SLR Cameras,Cameras and camcorders,7,3976.00,2658.67,0.668679
2020,721,Proseware High-Performance Business-Class Laser Fax X200 White,Proseware,"Printers, Scanners & Fax",Computers,16,3968.00,2653.28,0.668669
2020,1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Refrigerators,Home Appliances,8,3944.00,2130.32,0.540141
2020,1095,"Contoso SLR Camera 35"" M358 Gold",Contoso,Digital SLR Cameras,Cameras and camcorders,11,3938.00,2127.07,0.540139
2020,1119,"Fabrikam SLR Camera 35"" M358 Grey",Fabrikam,Digital SLR Cameras,Cameras and camcorders,12,3936.00,2125.92,0.540121
2020,1171,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,Fabrikam,Camcorders,Cameras and camcorders,6,3930.00,2122.74,0.540137
2020,957,A. Datum Full Frame Digital Camera X300 Black,A. Datum,Digital Cameras,Cameras and camcorders,17,3927.00,2625.99,0.668701
2020,258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Home Theater System,TV and Video,8,3912.00,2113.04,0.540143
2020,358,Fabrikam Laptop8.9 E8002 Red,Fabrikam,Laptops,Computers,12,3912.00,1917.60,0.490184
2020,94,WWI Stereo Bluetooth Headphones E1000 Black,Wide World Importers,Bluetooth Headphones,Audio,58,3909.20,1916.32,0.490207
2020,91,NT Wireless Transmitter and Bluetooth Headphones M150 Green,Northwind Traders,Bluetooth Headphones,Audio,26,3899.74,2607.80,0.668711
2020,1149,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,Fabrikam,Camcorders,Cameras and camcorders,9,3888.00,1905.75,0.490162
2020,108,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,Wide World Importers,Bluetooth Headphones,Audio,29,3856.71,2083.07,0.540115
2020,100,WWI Wireless Bluetooth Stereo Headphones M170 White,Wide World Importers,Bluetooth Headphones,Audio,32,3840.00,2074.24,0.540166
2020,1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,Smart phones & PDAs,Cell phones,16,3808.00,2056.80,0.540126
2020,400,WWI Laptop15.4W M0156 White,Wide World Importers,Laptops,Computers,5,3790.00,2047.10,0.540131
2020,187,SV 22xDVD M600 Silver,Southridge Video,VCD & DVD,TV and Video,29,3767.10,2518.94,0.668668
2020,1599,SV DVD External DVD Burner M200 Blue,Southridge Video,Movie DVD,"Music, Movies and Audio Books",65,3762.20,2031.90,0.540082
2020,1056,A. Datum SLR Camera X138 Silver Grey,A. Datum,Digital SLR Cameras,Cameras and camcorders,6,3762.00,2515.56,0.668676
2020,155,"Adventure Works 26"" 720p LCD HDTV M140 White",Adventure Works,Televisions,TV and Video,8,3759.76,2030.80,0.540140
2020,1067,"A. Datum SLR Camera 35"" M358 Pink",A. Datum,Digital SLR Cameras,Cameras and camcorders,11,3718.00,2008.27,0.540147
2020,2370,Contoso Air conditioner 12000BTU M0640 Grey,Contoso,Air Conditioners,Home Appliances,8,3679.92,1987.68,0.540142
2020,356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,Laptops,Computers,8,3655.20,1974.32,0.540140
2020,1829,Litware Washer & Dryer 24in M260 White,Litware,Washers & Dryers,Home Appliances,2,3636.00,1963.94,0.540137
2020,355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Laptops,Computers,10,3635.00,1781.80,0.490178
2020,533,WWI LCD20W M250 White,Wide World Importers,Monitors,Computers,13,3627.00,1959.10,0.540143
2020,2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Water Heaters,Home Appliances,14,3605.00,1767.08,0.490174
2020,214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Home Theater System,TV and Video,6,3594.00,1941.24,0.540133
2020,371,Adventure Works Laptop16 M1601 White,Adventure Works,Laptops,Computers,6,3594.00,1941.24,0.540133
2020,350,Fabrikam Laptop12W M2080 Silver,Fabrikam,Laptops,Computers,9,3591.00,1760.22,0.490175
2020,40,Contoso 8GB Clock & Radio MP3 Player X850 Blue,Contoso,MP4&MP3,Audio,12,3590.76,2401.08,0.668682
2020,1600,SV DVD External DVD Burner M200 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",62,3588.56,1938.12,0.540082
2020,326,SV Car Video TFT7 M7000 Brown,Southridge Video,Car Video,TV and Video,12,3588.00,1758.72,0.490167
2020,1232,Fabrikam Business Videographer 1'' 25mm M600 Black,Fabrikam,Camcorders,Cameras and camcorders,4,3552.00,1918.56,0.540135
2020,1760,MGS Return of Arcade Anniversary Edition M390,Tailspin Toys,Download Games,Games and Toys,37,3507.60,1894.40,0.540084
2020,95,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Bluetooth Headphones,Audio,52,3504.80,1718.08,0.490207
2020,577,Contoso Projector 720p M620 Black,Contoso,Projectors & Screens,Computers,5,3495.00,1887.80,0.540143
2020,304,SV Car Video LCD7W M7082 Black,Southridge Video,Car Video,TV and Video,5,3495.00,1887.80,0.540143
2020,544,Proseware Projector 480p DLP12 Black,Proseware,Projectors & Screens,Computers,7,3493.00,1712.20,0.490180
2020,392,WWI Laptop12 M0120 Black,Wide World Importers,Laptops,Computers,9,3446.55,1689.39,0.490168
